Fairy,None,Babiri Berry,Sassy,252,0,0,0,4,0,Triage,Giga Drain,Ally Switch,Floral Healing,Draining Kiss,
Rock,Fighting,Weakness Policy,Careful,4,0,0,0,0,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Dig,
Psychic,Poison,Focus Sash,Modest,52,0,0,4,0,0,Cursed Body,Shadow Ball,Psychic,Hypnosis,Destiny Bond,
Dragon,Psychic,Focus Sash,Timid,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Rock,Flying,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Ground,Bug,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Fairy,Fire,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Grass,Bug,Sitrus Berry,Jolly,212,0,0,4,0,0,Harvest,Energy Ball,Giga Drain,Leech Seed,Skill Swap,
Fire,Ground,Weakness Policy,Relaxed,0,0,0,0,252,0,Sturdy,Protect,Thunderbolt,Ally Switch,Flash Cannon,
Electric,Dark,Life Orb,Jolly,0,252,0,0,0,4,Transistor,Protect,Electroweb,Bounce,Extreme Speed,
Rock,Ground,Weakness Policy,Relaxed,0,0,0,0,252,0,Iron Barbs,Protect,Body Press,Iron Defense,Leech Seed,
Steel,Poison,Assault Vest,Careful,252,0,116,0,12,0,Intimidate,Icy Wind,Surf,Aqua Jet,Acid Spray,
Rock,Flying,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Psychic,Ground,Weakness Policy,Serious,0,0,4,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Fire,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Bug,Ground,Weakness Policy,Adamant,252,0,0,252,0,0,Fluffy,Darkest Lariat,Body Slam,Drain Punch,Bulk Up,
Grass,Electric,Focus Sash,Modest,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Steel,Ice,Focus Sash,Calm,252,0,0,252,0,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Strength Sap,
Bug,Flying,Eviolite,Adamant,4,0,0,0,252,0,Technician,Brutal Swing,Dual Wingbeat,Steel Wing,Night Slash,
Dragon,Fairy,Focus Sash,Timid,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Fire,Fighting,Focus Sash,Jolly,0,252,0,0,0,0,Speed Boost,Protect,Heat Wave,Close Combat,Coaching,
Ice,Rock,Focus Sash,Timid,252,0,0,0,4,0,Inner Focus,Icy Wind,Surf,Sunny Day,Triple Axel,
Water,Steel,Weakness Policy,Modest,244,0,0,0,4,0,Sturdy,Thunderbolt,Ally Switch,Flash Cannon,Steel Beam,
Poison,Ground,Weakness Policy,Timid,252,0,0,4,0,0,Intrepid Sword,Behemoth Blade,Protect,Sacred Sword,Quick Attack,
Normal,Psychic,Wacan Berry,Sassy,4,0,0,0,252,0,Oblivious,Expanding Force,Trick Room,Muddy Water,Fire Blast,
Electric,Rock,Weakness Policy,Careful,4,0,0,0,0,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Dig,
Ice,Ground,Focus Sash,Modest,0,0,0,252,0,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Strength Sap,
Fighting,Poison,Focus Sash,Modest,52,0,0,4,0,0,Cursed Body,Shadow Ball,Psychic,Hypnosis,Destiny Bond,
Normal,Electric,Choice Scarf,Relaxed,252,0,0,252,0,0,Inner Focus,Icy Wind,Surf,Sunny Day,Triple Axel,
Rock,Ground,Weakness Policy,Adamant,252,0,0,252,0,0,Iron Barbs,Protect,Body Press,Iron Defense,Leech Seed,
Water,Ground,Weakness Policy,Serious,0,0,4,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Fire,Ice,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Fire,Ground,Weakness Policy,Serious,0,0,0,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Grass,Bug,Sitrus Berry,Impish,252,0,0,252,0,0,Harvest,Energy Ball,Giga Drain,Leech Seed,Skill Swap,
Bug,None,Wide Lens,Jolly,248,0,8,0,0,0,Chlorophyll,Solar Beam,Helping Hand,Sleep Powder,After You,
Dragon,Ground,Life Orb,Jolly,0,252,0,0,0,4,Transistor,Protect,Electroweb,Bounce,Extreme Speed,
Bug,Steel,Expert Belt,Brave,96,0,252,0,76,0,Overcoat,Close Combat,Iron Head,Drill Run,X Scissor,
Dragon,Steel,Weakness Policy,Modest,244,0,0,0,4,0,Sturdy,Thunderbolt,Ally Switch,Flash Cannon,Steel Beam,
Electric,Poison,Weakness Policy,Timid,252,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Dark,Rock,Choice Scarf,Jolly,0,0,252,0,0,0,Sheer Force,Protect,Substitute,Flare Blitz,U Turn,
Dark,Ghost,Focus Sash,Careful,252,0,0,0,0,68,Prankster,Will O Wisp,Ally Switch,Shadow Sneak,Crabhammer,
Flying,Ground,Weakness Policy,Serious,0,0,124,0,0,0,Intimidate,Fake Out,Flare Blitz,Parting Shot,Snarl,
Electric,Ice,Weakness Policy,Timid,252,0,0,0,0,0,Iron Barbs,Protect,Body Press,Iron Defense,Leech Seed,
Normal,Electric,Focus Sash,Modest,0,0,0,252,0,0,Levitate,Protect,Will O Wisp,Shadow Ball,Hydro Pump,
Water,None,Leftovers,Bold,252,0,0,252,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Psychic,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Dragon,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Water,Fighting,Life Orb,Jolly,212,0,0,4,0,0,Justified,Energy Ball,Giga Drain,Leech Seed,Skill Swap,
Electric,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Poison,Rock,Weakness Policy,Careful,252,0,0,0,0,4,Cursed Body,Curse,Destiny Bond,Sludge Bomb,Focus Energy,
Psychic,Normal,Psychic Seed,Bold,236,0,0,252,0,0,Psychic Surge,Protect,Expanding Force,Helping Hand,Follow Me,
Normal,Psychic,Wacan Berry,Sassy,4,0,0,0,252,0,Oblivious,Expanding Force,Trick Room,Muddy Water,Fire Blast,
Rock,Ghost,Choice Scarf,Calm,252,0,0,252,0,0,Sheer Force,Protect,Substitute,Flare Blitz,U Turn,
Dark,Poison,Assault Vest,Timid,252,0,0,0,4,0,Intimidate,Icy Wind,Surf,Aqua Jet,Acid Spray,
Electric,Fairy,Leftovers,Timid,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Fighting,Fairy,Focus Sash,Timid,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Dark,Fighting,Assault Vest,Adamant,252,0,0,252,0,0,Justified,Stone Edge,Smart Strike,Close Combat,Iron Head,
Ice,Normal,Focus Sash,Modest,28,0,0,0,0,0,Intimidate,Fake Out,Flare Blitz,Parting Shot,Snarl,
Normal,Steel,Weakness Policy,Modest,244,0,0,0,4,0,Sturdy,Thunderbolt,Ally Switch,Flash Cannon,Steel Beam,
Fighting,Dragon,Life Orb,Jolly,0,252,0,0,0,4,Transistor,Protect,Electroweb,Bounce,Extreme Speed,
Fire,Steel,Weakness Policy,Modest,244,0,0,0,4,0,Sturdy,Thunderbolt,Ally Switch,Flash Cannon,Steel Beam,
Ground,Poison,Focus Sash,Modest,52,0,0,0,252,0,Cursed Body,Shadow Ball,Psychic,Hypnosis,Destiny Bond,
Poison,Bug,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Flying,Poison,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Fire,Ice,Focus Sash,Adamant,0,252,0,0,0,0,Speed Boost,Protect,Heat Wave,Close Combat,Coaching,
Grass,None,Sitrus Berry,Jolly,212,0,0,4,0,0,Harvest,Energy Ball,Giga Drain,Leech Seed,Skill Swap,
Steel,Grass,Weakness Policy,Brave,252,0,0,252,0,0,Iron Barbs,Protect,Body Press,Iron Defense,Leech Seed,
Ice,Normal,Focus Sash,Jolly,0,0,0,252,0,0,Stance Change,Flash Cannon,Shadow Sneak,Wide Guard,Trick Room,
Dragon,Steel,Life Orb,Modest,28,0,0,0,0,0,Intimidate,Earthquake,Power Whip,Waterfall,Lash Out,
Grass,Dark,Weakness Policy,Careful,4,0,0,0,0,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Dig,
Ground,Ghost,Leftovers,Timid,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Rock,Ice,Choice Scarf,Naive,0,248,0,0,0,0,Gorilla Tactics,U Turn,Rock Slide,Superpower,Icicle Crash,
Water,Rock,Weakness Policy,Careful,252,0,0,0,4,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Dig,
Dragon,Flying,Life Orb,Modest,28,0,0,0,0,0,Intimidate,Earthquake,Power Whip,Waterfall,Lash Out,
Rock,Dark,Weakness Policy,Careful,4,0,0,0,0,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Dig,
Water,Fighting,Sitrus Berry,Jolly,212,0,0,4,0,0,Harvest,Energy Ball,Giga Drain,Leech Seed,Skill Swap,
Normal,Water,Assault Vest,Jolly,28,0,0,0,248,0,Motor Drive,Darkest Lariat,Wild Charge,Earthquake,Ice Punch,
Flying,Poison,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Psychic,Poison,Weakness Policy,Timid,20,0,0,0,252,0,Clear Body,Dazzling Gleam,Hydro Pump,Sludge Bomb,Sludge Wave,
Psychic,Water,Psychic Seed,Bold,252,0,0,0,0,252,Psychic Surge,Protect,Expanding Force,Helping Hand,Follow Me,
Grass,Fairy,Focus Sash,Timid,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Psychic,Fighting,Assault Vest,Adamant,252,0,0,252,0,0,Justified,Stone Edge,Smart Strike,Close Combat,Iron Head,
Poison,Ice,Aguav Berry,Adamant,0,252,0,0,0,4,Intimidate,Icy Wind,Surf,Aqua Jet,Acid Spray,
Fairy,Fighting,Leftovers,Adamant,196,0,0,236,0,0,Power Construct,Rock Slide,Breaking Swipe,Thousand Arrows,Coil,
Fighting,Rock,Weakness Policy,Careful,4,0,0,0,4,0,Hustle,Protect,Throat Chop,Liquidation,Head Smash,
Fighting,Ground,Weakness Policy,Brave,252,0,0,252,0,0,Iron Barbs,Protect,Body Press,Iron Defense,Leech Seed,
Psychic,Dragon,Life Orb,Timid,4,0,0,0,0,252,Pressure,Roar Of Time,Flash Cannon,Power Gem,Dragon Pulse,
Fighting,Dragon,Sitrus Berry,Jolly,0,252,0,0,0,0,Levitate,Will O Wisp,Shadow Ball,Hydro Pump,Ally Switch,
Dragon,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Dark,Bug,Focus Sash,Jolly,0,252,0,4,0,0,Levitate,Will O Wisp,Shadow Ball,Hydro Pump,Ally Switch,
Steel,Psychic,Wacan Berry,Sassy,4,0,0,0,252,0,Oblivious,Expanding Force,Trick Room,Muddy Water,Fire Blast,
Dragon,Dark,Shuca Berry,Careful,252,0,0,0,0,4,Intimidate,Fake Out,Flare Blitz,Parting Shot,Snarl,
Ice,Flying,Life Orb,Timid,236,0,0,0,20,0,Speed Boost,Protect,Heat Wave,Close Combat,Coaching,
Dark,Steel,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Psychic,Dragon,Adrenaline Orb,Jolly,20,0,0,12,0,0,Anger Point,Rock Slide,Earthquake,Facade,Power Trip,
Steel,Dragon,Life Orb,Quiet,252,0,0,0,252,0,Pressure,Roar Of Time,Flash Cannon,Power Gem,Dragon Pulse,
Dragon,Flying,Life Orb,Modest,28,0,0,0,0,0,Intimidate,Earthquake,Power Whip,Waterfall,Lash Out,
Electric,Dragon,Power Lens,Quiet,0,0,124,0,252,0,Battery,Light Screen,Eerie Impulse,Round,Bug Bite,
Fairy,Electric,Focus Sash,Jolly,0,252,0,0,0,0,Levitate,Protect,Shadow Sneak,Draco Meteor,Shadow Force,
Ground,Poison,Assault Vest,Careful,252,0,116,0,12,0,Intimidate,Icy Wind,Surf,Aqua Jet,Acid Spray,
Poison,Ground,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Bug,Rock,Weakness Policy,Careful,4,0,0,0,0,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Dig,
Fairy,Electric,Focus Sash,Modest,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Bug,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Normal,Dragon,Assault Vest,Jolly,28,0,0,0,248,0,Motor Drive,Darkest Lariat,Wild Charge,Earthquake,Ice Punch,
Dragon,Electric,Focus Sash,Jolly,0,252,0,0,0,0,Speed Boost,Protect,Heat Wave,Close Combat,Detect,
Grass,Ice,Focus Sash,Hardy,0,56,0,0,0,0,Illusion,Grass Knot,Dark Pulse,Sucker Punch,Copycat,
Water,None,Leftovers,Bold,252,0,0,252,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Electric,Steel,Weakness Policy,Modest,244,0,0,0,4,0,Sturdy,Thunderbolt,Ally Switch,Flash Cannon,Steel Beam,
Electric,Ice,Focus Sash,Timid,252,0,0,0,0,252,Levitate,Will O Wisp,Shadow Ball,Hydro Pump,Ally Switch,
Bug,Normal,Focus Sash,Modest,0,252,0,0,0,0,Chlorophyll,Solar Beam,Helping Hand,Solar Beam,Helping Hand,
Ghost,Dragon,Life Orb,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Steel,Rock,Weakness Policy,Adamant,252,0,0,252,0,0,Sturdy,Protect,Earthquake,Body Press,Iron Head,
Fire,Normal,Focus Sash,Modest,0,0,252,0,252,0,Levitate,Will O Wisp,Shadow Ball,Hydro Pump,Ally Switch,
Fighting,Poison,Focus Sash,Careful,252,0,0,0,0,68,Prankster,Will O Wisp,Ally Switch,Shadow Sneak,Quash,
Ground,Ghost,Focus Sash,Quiet,204,0,0,0,52,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Strength Sap,
Ghost,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Justified,Energy Ball,Giga Drain,Leech Seed,Skill Swap,
Fire,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Poison,Normal,Psychic Seed,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Grass,Ice,Focus Sash,Timid,0,0,0,252,0,0,Prankster,Icy Wind,Surf,Sunny Day,Triple Axel,
Flying,Steel,Weakness Policy,Brave,252,0,0,252,0,0,Iron Barbs,Protect,Body Press,Iron Defense,Leech Seed,
Dark,Electric,Sitrus Berry,Jolly,0,252,0,0,0,0,Levitate,Protect,Shadow Sneak,Draco Meteor,Shadow Force,
Fire,Poison,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Flying,Dragon,Life Orb,Timid,4,0,0,0,0,252,Pressure,Trick Room,Earth Power,Spacial Rend,Hydro Pump,
Poison,None,Razor Claw,Adamant,0,220,0,0,0,36,No Guard,Stone Edge,Fire Punch,Swords Dance,Crunch,
Dark,Fairy,Focus Sash,Timid,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Ghost,Dragon,Life Orb,Quiet,252,0,0,0,0,0,Pressure,Roar Of Time,Flash Cannon,Power Gem,Dragon Pulse,
Flying,Dark,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Fairy,Flying,Eviolite,Adamant,4,0,0,0,252,0,Technician,Brutal Swing,Dual Wingbeat,Steel Wing,Night Slash,
Electric,Poison,Weakness Policy,Modest,52,0,0,4,0,0,Static,Thunderbolt,Hurricane,Heat Wave,Detect,
Fairy,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Dragon,Dark,Shuca Berry,Careful,252,0,0,0,0,4,Intimidate,Fake Out,Flare Blitz,Parting Shot,Snarl,
Ice,Ghost,Focus Sash,Careful,252,0,0,0,0,68,Prankster,Will O Wisp,Ally Switch,Shadow Sneak,Quash,
Dragon,Flying,Life Orb,Modest,28,0,0,0,0,0,Intimidate,Earthquake,Power Whip,Waterfall,Lash Out,
Poison,Fairy,Assault Vest,Jolly,28,0,0,0,248,0,Motor Drive,Darkest Lariat,Wild Charge,Earthquake,Ice Punch,
Fire,Rock,Choice Scarf,Jolly,4,0,0,252,0,0,Sheer Force,Protect,Substitute,Flare Blitz,U Turn,
Psychic,Ground,Weakness Policy,Serious,4,0,4,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Grass,None,Sitrus Berry,Jolly,212,0,0,4,0,0,Harvest,Energy Ball,Giga Drain,Leech Seed,Skill Swap,
Ice,None,Choice Scarf,Naive,0,248,0,0,0,0,Gorilla Tactics,U Turn,Rock Slide,Superpower,Icicle Crash,
Fighting,Electric,Focus Sash,Modest,0,0,0,252,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Bug,Normal,Focus Sash,Modest,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Fairy,Poison,Weakness Policy,Timid,252,0,0,0,0,0,Sand Rush,Protect,Flare Blitz,Parting Shot,Snarl,
Bug,Poison,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Psychic,Ghost,Power Herb,Modest,204,0,0,76,0,108,Shadow Shield,Moonblast,Moongeist Beam,Meteor Beam,Moonlight,
Normal,Dragon,Life Orb,Timid,4,0,0,0,0,252,Pressure,Trick Room,Earth Power,Spacial Rend,Hydro Pump,
Ghost,Flying,Eviolite,Bold,252,0,0,252,0,0,Cursed Body,Curse,Destiny Bond,Strength Sap,Stealth Rock,
Rock,Fighting,Weakness Policy,Careful,4,0,0,0,0,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Dig,
Steel,Flying,Weakness Policy,Brave,252,0,0,252,0,0,Iron Barbs,Protect,Body Press,Iron Defense,Leech Seed,
Water,Dark,Life Orb,Jolly,84,0,252,0,0,0,Speed Boost,Protect,Flare Blitz,Parting Shot,Snarl,
Ghost,Ice,Focus Sash,Timid,252,0,0,0,0,4,Fairy Aura,Hyper Beam,Moonblast,Dazzling Gleam,Geomancy,
Normal,Electric,Choice Scarf,Jolly,4,0,0,252,0,0,Sheer Force,Protect,Substitute,Flare Blitz,U Turn,
Normal,Rock,Assault Vest,Jolly,28,0,0,0,248,0,Motor Drive,Darkest Lariat,Wild Charge,Earthquake,Ice Punch,
Flying,Dark,Life Orb,Jolly,84,0,252,0,0,0,Speed Boost,Protect,Bounce,Crunch,Flip Turn,
Fire,Dragon,Life Orb,Quiet,252,0,0,0,0,252,Pressure,Roar Of Time,Flash Cannon,Power Gem,Dragon Pulse,
Rock,Psychic,Wacan Berry,Sassy,252,0,0,0,4,0,Oblivious,Expanding Force,Trick Room,Muddy Water,Fire Blast,
Bug,Fighting,Focus Sash,Jolly,0,252,0,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Flying,Ghost,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Dark,None,Focus Sash,Hardy,0,56,0,0,0,0,Illusion,Grass Knot,Dark Pulse,Sucker Punch,Copycat,
Grass,Psychic,Sitrus Berry,Jolly,212,0,0,4,0,0,Harvest,Energy Ball,Giga Drain,Leech Seed,Skill Swap,
Bug,None,Focus Sash,Hardy,0,56,0,0,0,0,Illusion,Grass Knot,Dark Pulse,Sucker Punch,Copycat,
Fire,Poison,Focus Sash,Modest,52,0,0,4,0,0,Cursed Body,Shadow Ball,Psychic,Hypnosis,Destiny Bond,
Grass,Electric,Focus Sash,Modest,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Ice,Flying,Focus Sash,Modest,0,0,0,252,0,0,Compound Eyes,Thunder,Electroweb,Snarl,Screech,
Steel,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Dark,Steel,Focus Sash,Hardy,4,0,0,0,0,0,Compound Eyes,Rage Powder,Pollen Puff,Tailwind,Sleep Powder,
Dark,Steel,Weakness Policy,Modest,244,0,0,0,0,0,Defiant,Earthquake,Seed Bomb,Close Combat,Iron Head,
Grass,Ghost,Focus Sash,Careful,252,0,0,0,0,68,Prankster,Will O Wisp,Ally Switch,Shadow Sneak,Quash,
Grass,Water,Focus Sash,Jolly,0,0,252,0,0,0,Levitate,Thunder,Blizzard,Thunderbolt,Dark Pulse,
Normal,Fairy,Assault Vest,Jolly,28,0,0,0,248,0,Motor Drive,Darkest Lariat,Wild Charge,Earthquake,Ice Punch,
Fairy,Rock,Rusted Sword,Adamant,4,0,252,0,0,0,Intrepid Sword,Behemoth Blade,Protect,Sacred Sword,Quick Attack,
Grass,Ground,Sitrus Berry,Jolly,212,0,0,4,0,0,Harvest,Energy Ball,Giga Drain,Leech Seed,Skill Swap,
Poison,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Flying,Bug,Focus Sash,Timid,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Fighting,None,Assault Vest,Jolly,252,0,76,0,4,0,Slow Start,High Horsepower,Giga Impact,Wide Guard,Ice Punch,
Fire,Ghost,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Dark,Fairy,Focus Sash,Timid,252,0,0,0,0,4,Inner Focus,Icy Wind,Surf,Sunny Day,Triple Axel,
Flying,Ground,Weakness Policy,Serious,0,0,4,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Psychic,Ghost,Focus Sash,Quiet,204,0,0,76,0,108,Shadow Shield,Moonblast,Moongeist Beam,Meteor Beam,Moonlight,
Flying,Water,Life Orb,Modest,28,0,0,0,0,0,Intimidate,Earthquake,Power Whip,Waterfall,Lash Out,
Dark,Fairy,Focus Sash,Timid,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Fighting,Fairy,Focus Sash,Timid,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Water,Rock,Weakness Policy,Careful,4,0,0,0,0,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Dig,
Bug,Water,Focus Sash,Jolly,0,0,252,0,0,0,Levitate,Thunder,Blizzard,Thunderbolt,Dark Pulse,
Ground,Fighting,Focus Sash,Jolly,0,252,0,0,0,0,Speed Boost,Protect,Bounce,Crunch,Flip Turn,
Rock,None,Razor Claw,Adamant,0,220,0,0,0,36,No Guard,Stone Edge,Fire Punch,Swords Dance,Crunch,
Ice,Rock,Choice Scarf,Naive,0,248,0,0,0,0,Gorilla Tactics,U Turn,Rock Slide,Superpower,Icicle Crash,
Rock,Electric,Weakness Policy,Careful,252,0,0,0,4,0,Hustle,Protect,Throat Chop,Liquidation,Head Smash,
Rock,Flying,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Ground,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Fairy,Steel,Rusted Sword,Adamant,0,252,0,4,0,0,Intrepid Sword,Behemoth Blade,Protect,Sacred Sword,Quick Attack,
Psychic,Electric,Choice Scarf,Modest,156,0,0,12,0,0,Sheer Force,Protect,Substitute,Flare Blitz,U Turn,
Water,Electric,Focus Sash,Modest,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Grass,Psychic,Sitrus Berry,Jolly,212,0,0,4,0,0,Harvest,Energy Ball,Giga Drain,Leech Seed,Skill Swap,
Poison,Water,Aguav Berry,Adamant,0,252,0,0,252,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Ice,Ground,Focus Sash,Modest,0,0,0,252,0,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Strength Sap,
Ice,Poison,Focus Sash,Timid,52,0,0,4,0,0,Cursed Body,Shadow Ball,Psychic,Hypnosis,Destiny Bond,
Flying,Ghost,Focus Sash,Calm,252,0,0,252,0,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Strength Sap,
Steel,Fairy,Leftovers,Modest,252,0,0,0,252,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Normal,Ghost,Leftovers,Adamant,196,0,0,236,0,0,Power Construct,Rock Slide,Breaking Swipe,Thousand Arrows,Coil,
Grass,Fairy,Focus Sash,Timid,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Flying,Poison,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Poison,Steel,Leftovers,Adamant,196,0,0,236,0,0,Power Construct,Rock Slide,Breaking Swipe,Thousand Arrows,Coil,
Dark,Bug,Focus Sash,Jolly,0,0,252,0,0,0,Levitate,Thunder,Blizzard,Thunderbolt,Dark Pulse,
Ice,Poison,Life Orb,Timid,252,0,0,0,0,4,Power Construct,Rock Slide,Breaking Swipe,Thousand Arrows,Coil,
Ghost,Ground,Weakness Policy,Serious,0,0,4,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Fairy,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Grass,Normal,Focus Sash,Modest,0,0,0,252,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Fire,Dark,Shuca Berry,Careful,252,0,0,0,0,68,Intimidate,Fake Out,Flare Blitz,Parting Shot,Snarl,
Steel,Dragon,Life Orb,Quiet,252,0,0,0,0,252,Pressure,Roar Of Time,Flash Cannon,Power Gem,Dragon Pulse,
Ghost,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Flare Blitz,Parting Shot,
Steel,Normal,Weakness Policy,Careful,4,0,0,0,0,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Dig,
Fighting,Psychic,Focus Sash,Jolly,0,252,0,0,0,0,Speed Boost,Protect,Heat Wave,Close Combat,Coaching,
