Ground,Grass,Adrenaline Orb,Jolly,252,0,0,4,0,0,Anger Point,Rock Slide,Earthquake,Facade,Power Trip,
Fighting,Electric,Focus Sash,Jolly,252,0,0,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Dark,Ground,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Normal,Fairy,Lum Berry,Modest,0,0,148,0,252,0,Competitive,Dazzling Gleam,Flamethrower,Hyper Voice,Focus Blast,
Dark,Bug,Focus Sash,Timid,252,0,0,0,4,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Normal,Grass,Leftovers,Careful,252,0,248,0,4,0,Fluffy,Darkest Lariat,Body Slam,Drain Punch,Bulk Up,
Rock,Steel,Life Orb,Adamant,84,0,252,0,0,0,Slush Rush,Iron Head,Iron Head,Icicle Crash,Drill Run,
Flying,Electric,Focus Sash,Jolly,252,0,0,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Dark,Dragon,Sitrus Berry,Relaxed,252,0,0,0,0,0,Battery,Light Screen,Eerie Impulse,Round,Bug Bite,
Water,Grass,Life Orb,Adamant,0,252,0,0,0,0,Speed Boost,Protect,Bounce,Crunch,Flip Turn,
Ice,Bug,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Ghost,Steel,Life Orb,Adamant,84,0,252,0,0,0,Slush Rush,Iron Head,Icicle Crash,Drill Run,Triple Axel,
Fighting,Flying,Assault Vest,Adamant,204,0,140,0,4,0,Intimidate,Extreme Speed,Stone Edge,Crunch,Sacred Fire,
Bug,Ice,Focus Sash,Modest,0,0,0,252,0,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Strength Sap,
Psychic,Ice,Weakness Policy,Adamant,252,0,252,0,0,0,Water Absorb,Protect,Haze,Muddy Water,Scald,
Ground,Flying,Assault Vest,Timid,252,0,0,0,0,132,Beast Boost,Air Slash,Seed Bomb,Flash Cannon,Iron Head,
Dragon,Ghost,Leftovers,Timid,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Fighting,Grass,Leftovers,Relaxed,252,0,0,0,0,0,Wandering Spirit,Trick Room,Body Press,Ally Switch,Phantom Force,
Normal,Ice,Weakness Policy,Relaxed,0,0,0,252,0,0,Chlorophyll,Sleep Powder,Sludge Bomb,After You,Strength Sap,
Fire,Psychic,Aguav Berry,Hasty,0,0,0,0,124,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Dragon,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Normal,Psychic,Choice Scarf,Relaxed,252,0,0,0,0,0,Inner Focus,Extreme Speed,Stone Edge,Crunch,Sacred Fire,
Rock,Fire,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Fighting,Water,Focus Sash,Jolly,0,0,0,0,252,0,Defiant,Sucker Punch,Iron Head,Low Kick,Lash Out,
Poison,Steel,Rusted Sword,Adamant,4,0,0,0,252,0,Technician,Brutal Swing,Dual Wingbeat,Steel Wing,Night Slash,
Rock,Dark,Weakness Policy,Careful,252,0,0,0,4,0,Regenerator,Air Slash,Sacred Fire,Brave Bird,Burn Up,
Water,Flying,Assault Vest,Adamant,204,0,148,0,4,0,Intimidate,Earthquake,Power Whip,Waterfall,Lash Out,
Steel,Dragon,Life Orb,Modest,100,0,0,0,0,4,Static,Thunderbolt,Hurricane,Heat Wave,Detect,
Fire,Grass,Shuca Berry,Careful,252,0,0,0,4,0,Intimidate,Fake Out,Flare Blitz,Parting Shot,Snarl,
Fairy,Ice,Focus Sash,Modest,0,0,0,252,0,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Scald,
Fire,Poison,Aguav Berry,Quirky,0,28,0,0,0,0,Corrosion,Fake Out,Fake Tears,Heat Wave,Sludge Wave,
Dragon,Steel,Life Orb,Jolly,0,0,252,0,0,0,Levitate,Will O Wisp,Shadow Ball,Hydro Pump,Sludge Bomb,
Ghost,None,Power Herb,Modest,224,0,0,0,0,252,Perish Body,Earth Power,Shadow Ball,Power Gem,Burning Jealousy,
Flying,Psychic,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Steel,Bug,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Ghost,Steel,Rusted Sword,Adamant,4,0,0,0,252,0,Technician,Brutal Swing,Dual Wingbeat,Steel Wing,Night Slash,
Fire,Normal,Aguav Berry,Quirky,0,28,0,0,0,0,Corrosion,Fake Out,Close Combat,Megahorn,Speed Swap,
Dark,Flying,Assault Vest,Timid,252,0,0,0,0,132,Beast Boost,Air Slash,Seed Bomb,Flash Cannon,Iron Head,
Normal,Dragon,Life Orb,Jolly,0,156,0,0,0,100,Hustle,Outrage,Dragon Claw,Bolt Beak,Fire Fang,
Normal,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Poison,Electric,Choice Scarf,Jolly,140,0,116,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Rock,Steel,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Dark,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Ice,Bug,Coba Berry,Lonely,0,252,0,0,0,0,Battery,Light Screen,Eerie Impulse,Round,Bug Bite,
Grass,None,Sitrus Berry,Brave,252,0,64,0,100,0,Contrary,Protect,Superpower,Leaf Blade,Synthesis,
Fairy,Ghost,Power Herb,Modest,224,0,0,0,0,252,Perish Body,Earth Power,Shadow Ball,Power Gem,Burning Jealousy,
Electric,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Dark,Ice,Focus Sash,Jolly,0,124,0,0,0,132,Unseen Fist,Sucker Punch,Wicked Blow,Close Combat,Poison Jab,
Fighting,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Rock,Ice,Focus Sash,Adamant,0,252,0,0,0,0,Skill Link,Liquidation,Icicle Spear,Rock Blast,Shell Smash,
Psychic,Flying,Focus Sash,Sassy,0,0,252,0,0,0,Levitate,Will O Wisp,Shadow Ball,Hydro Pump,Sludge Bomb,
Normal,Poison,Weakness Policy,Modest,44,0,0,0,0,4,Clear Body,Dazzling Gleam,Hydro Pump,Sludge Bomb,Sludge Wave,
Normal,Poison,Weakness Policy,Relaxed,0,0,0,252,0,0,Chlorophyll,Sleep Powder,Sludge Bomb,After You,Strength Sap,
Rock,Normal,Leftovers,Modest,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Steel,Ice,Focus Sash,Adamant,0,252,0,0,0,0,Skill Link,Liquidation,Icicle Spear,Rock Blast,Shell Smash,
Ground,Ghost,Room Service,Relaxed,252,0,0,0,0,0,Wandering Spirit,Trick Room,Body Press,Ally Switch,Phantom Force,
Fairy,Normal,Leftovers,Timid,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Psychic,None,Focus Sash,Sassy,252,0,0,0,4,0,Magic Bounce,Expanding Force,Dazzling Gleam,Ally Switch,Weather Ball,
Water,Fighting,Life Orb,Jolly,24,0,0,0,0,100,Defiant,Sucker Punch,Iron Head,Low Kick,Lash Out,
Psychic,Fighting,Safety Goggles,Adamant,24,0,252,0,0,0,Justified,Energy Ball,Leaf Blade,Close Combat,Megahorn,
Electric,Grass,Focus Sash,Jolly,252,0,0,0,0,0,Inner Focus,Tailwind,Haze,Brave Bird,Absorb,
Normal,None,Assault Vest,Jolly,28,0,0,248,0,0,Motor Drive,Darkest Lariat,Wild Charge,Earthquake,Ice Punch,
Dark,Fighting,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Dark,Bug,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Grass,Ground,Focus Sash,Modest,0,0,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Fairy,Poison,Aguav Berry,Quirky,0,28,0,0,0,0,Corrosion,Fake Out,Fake Tears,Heat Wave,Sludge Wave,
Grass,Electric,Focus Sash,Jolly,0,0,252,0,0,0,Defiant,Sucker Punch,Iron Head,Low Kick,Lash Out,
Ice,Fairy,Focus Sash,Modest,252,0,0,0,0,4,Beast Boost,Grass Knot,Sludge Bomb,Power Gem,Acid Spray,
Fire,Poison,Aguav Berry,Quirky,0,28,0,0,0,0,Corrosion,Fake Out,Fake Tears,Heat Wave,Sludge Wave,
Water,Poison,Assault Vest,Modest,4,0,0,0,244,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Grass,Dark,Focus Sash,Adamant,0,252,0,0,0,0,Speed Boost,Protect,Bounce,Crunch,Flip Turn,
Steel,Normal,Weakness Policy,Relaxed,0,0,0,252,0,0,Chlorophyll,Sleep Powder,Sludge Bomb,After You,Strength Sap,
Fire,Dark,Shuca Berry,Careful,252,0,0,0,4,0,Intimidate,Fake Out,Flare Blitz,Parting Shot,Snarl,
Electric,Fairy,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Rock,Fighting,Weakness Policy,Careful,0,4,0,0,0,0,Regenerator,Air Slash,Sacred Fire,Brave Bird,Burn Up,
Grass,Flying,Assault Vest,Adamant,4,0,252,0,0,0,Speed Boost,Protect,Bounce,Crunch,Flip Turn,
Ghost,Water,Weakness Policy,Adamant,81,0,252,0,0,0,Weak Armor,Protect,Liquidation,X Scissor,Dig,
Ice,Grass,Focus Sash,Jolly,0,156,0,0,0,100,Frisk,Trick Room,Imprison,Power Whip,Shadow Sneak,
Rock,Water,Weakness Policy,Adamant,81,0,252,0,0,0,Weak Armor,Protect,Liquidation,X Scissor,Dig,
Bug,Dragon,Life Orb,Jolly,156,0,252,0,0,0,Sand Rush,Bulldoze,Brick Break,Drill Run,Steel Roller,
Ice,Fighting,Life Orb,Jolly,0,156,0,0,0,100,Hustle,Outrage,Dragon Claw,Bolt Beak,Fire Fang,
Fighting,Psychic,Focus Sash,Jolly,252,0,0,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Ghost,None,Weakness Policy,Bold,0,0,132,0,124,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Teatime,
Ice,Grass,Focus Sash,Adamant,0,252,0,0,0,0,Skill Link,Liquidation,Icicle Spear,Rock Blast,Shell Smash,
Electric,Fighting,Life Orb,Adamant,4,0,252,0,0,0,Justified,Energy Ball,Leaf Blade,Close Combat,Megahorn,
Rock,Bug,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Psychic,Ice,Focus Sash,Sassy,252,0,0,0,4,0,Magic Bounce,Expanding Force,Dazzling Gleam,Ally Switch,Weather Ball,
Normal,Ground,Assault Vest,Jolly,28,0,0,248,0,0,Motor Drive,Darkest Lariat,Wild Charge,Earthquake,Ice Punch,
Electric,Ground,Weakness Policy,Modest,252,0,0,0,0,132,Beast Boost,Air Slash,Seed Bomb,Flash Cannon,Iron Head,
Rock,Water,Weakness Policy,Adamant,81,0,252,0,0,0,Weak Armor,Protect,Liquidation,X Scissor,Dig,
Bug,Electric,Focus Sash,Jolly,252,0,0,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Normal,Dragon,Choice Scarf,Jolly,0,0,252,0,0,0,Defiant,Sucker Punch,Iron Head,Low Kick,Lash Out,
Poison,Fairy,Babiri Berry,Relaxed,244,0,0,0,0,52,Aroma Veil,Trick Room,Moonblast,Dazzling Gleam,Heal Pulse,
Electric,Dark,Focus Sash,Jolly,252,0,0,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Rock,Dragon,Life Orb,Modest,100,0,0,0,0,4,Static,Thunderbolt,Hurricane,Heat Wave,Detect,
Fairy,Poison,Aguav Berry,Quirky,0,28,0,0,0,0,Corrosion,Fake Out,Fake Tears,Heat Wave,Sludge Wave,
Ground,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Ice,Dark,Focus Sash,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Bug,Fairy,Flame Orb,Adamant,148,0,76,0,148,0,Moxie,Earthquake,Close Combat,Megahorn,Facade,
Ground,Dragon,Life Orb,Jolly,0,156,0,0,0,100,Hustle,Outrage,Dragon Claw,Bolt Beak,Fire Fang,
Water,Poison,Weakness Policy,Modest,44,0,0,0,0,4,Clear Body,Dazzling Gleam,Hydro Pump,Sludge Bomb,Sludge Wave,
Electric,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Dark,Bug,Focus Sash,Timid,252,0,0,0,0,4,Static,Thunderbolt,Hurricane,Heat Wave,Detect,
Rock,Ghost,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Dragon,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Dragon,Fire,Life Orb,Modest,100,0,0,0,0,4,Static,Thunderbolt,Hurricane,Heat Wave,Detect,
Grass,Rock,Room Service,Relaxed,252,0,0,0,0,0,Wandering Spirit,Trick Room,Body Press,Ally Switch,Phantom Force,
Fairy,None,Babiri Berry,Relaxed,244,0,0,0,0,52,Aroma Veil,Trick Room,Moonblast,Dazzling Gleam,Heal Pulse,
Electric,Flying,Life Orb,Lonely,0,252,0,0,0,0,Inner Focus,Tailwind,Haze,Brave Bird,Absorb,
Rock,Psychic,Leftovers,Hardy,252,0,0,0,0,4,Drizzle,Hurricane,Tailwind,Wide Guard,Ice Punch,
Fighting,Electric,Focus Sash,Jolly,252,0,0,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Fairy,Grass,Rusted Sword,Adamant,4,0,252,0,0,0,Technician,Brutal Swing,Dual Wingbeat,Steel Wing,Night Slash,
Normal,Steel,Weakness Policy,Relaxed,0,0,0,124,0,0,Hustle,Outrage,Dragon Claw,Bolt Beak,Fire Fang,
Flying,Ghost,Life Orb,Quiet,244,0,0,0,0,252,Justified,Trick Room,Superpower,Leaf Blade,Synthesis,
Ghost,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Grass,Fairy,Life Orb,Adamant,4,0,252,0,0,0,Justified,Energy Ball,Leaf Blade,Close Combat,Megahorn,
Dragon,Dark,Shuca Berry,Careful,252,0,0,0,4,0,Intimidate,Fake Out,Flare Blitz,Parting Shot,Snarl,
Rock,Ground,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Rock,Bug,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Dragon,Fairy,Leftovers,Timid,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Steel,Ground,Weakness Policy,Serious,0,0,4,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Poison,Normal,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Steel,Flying,Assault Vest,Timid,252,0,0,0,0,132,Beast Boost,Air Slash,Seed Bomb,Flash Cannon,Iron Head,
Flying,Ice,Life Orb,Modest,100,0,0,0,0,4,Static,Thunderbolt,Hurricane,Heat Wave,Detect,
Flying,Steel,Life Orb,Adamant,84,0,252,0,0,0,Slush Rush,Iron Head,Icicle Crash,Drill Run,Triple Axel,
Fairy,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Flying,Electric,Focus Sash,Sassy,0,0,252,0,0,0,Levitate,Thunder,Blizzard,Thunderbolt,Hurricane,
Normal,Ghost,Leftovers,Timid,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Ice,Flying,Life Orb,Modest,100,0,0,0,0,4,Static,Thunderbolt,Hurricane,Heat Wave,Detect,
Poison,None,Weakness Policy,Timid,252,0,0,0,0,0,Sand Rush,Protect,Flare Blitz,Parting Shot,Snarl,
Fairy,Ground,Rusted Sword,Adamant,4,0,0,0,252,0,Technician,Brutal Swing,Dual Wingbeat,Steel Wing,Night Slash,
Water,Poison,Weakness Policy,Modest,44,0,0,0,0,4,Clear Body,Dazzling Gleam,Hydro Pump,Sludge Bomb,Sludge Wave,
Dragon,Fairy,Sitrus Berry,Timid,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Water,Dark,Shuca Berry,Careful,124,0,0,0,0,132,Unseen Fist,Sucker Punch,Wicked Blow,Close Combat,Liquidation,
Fighting,Fairy,Lum Berry,Modest,252,0,0,0,0,132,Competitive,Dazzling Gleam,Flamethrower,Hyper Voice,Focus Blast,
Ghost,None,Power Herb,Modest,224,0,0,0,0,252,Perish Body,Earth Power,Shadow Ball,Power Gem,Burning Jealousy,
Ground,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Bug,Fire,Focus Sash,Timid,0,0,0,252,0,4,Prankster,Thunder Wave,Foul Play,Fake Tears,Copycat,
Fairy,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Normal,Ground,Assault Vest,Jolly,28,0,0,248,0,0,Motor Drive,Darkest Lariat,Wild Charge,Earthquake,Ice Punch,
Fighting,None,Focus Sash,Careful,252,0,4,0,0,0,Prankster,Sunny Day,Coaching,Quick Guard,Copycat,
Grass,Ground,Leftovers,Careful,252,0,0,0,4,0,Intimidate,Fake Out,Flare Blitz,Parting Shot,Snarl,
Ground,Ice,Focus Sash,Timid,0,0,0,252,0,0,Corrosion,Fake Out,Fake Tears,Heat Wave,Sludge Wave,
Bug,Fairy,Focus Sash,Timid,68,0,0,0,188,0,Unburden,U Turn,Yawn,Struggle Bug,Water Shuriken,
Rock,Dragon,Life Orb,Timid,100,0,0,0,0,4,Static,Thunderbolt,Hurricane,Heat Wave,Detect,
Normal,Poison,Weakness Policy,Modest,44,0,0,0,0,4,Clear Body,Dazzling Gleam,Hydro Pump,Sludge Bomb,Sludge Wave,
Fighting,Dragon,Life Orb,Jolly,0,156,0,0,0,100,Hustle,Outrage,Dragon Claw,Bolt Beak,Fire Fang,
Water,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Fighting,None,Focus Sash,Timid,252,0,0,4,0,0,Prankster,Sunny Day,Coaching,Quick Guard,Copycat,
Water,Bug,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Electric,Dark,Focus Sash,Jolly,252,0,0,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Water,Electric,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Dragon,Flying,Life Orb,Modest,100,0,0,0,0,4,Static,Thunderbolt,Hurricane,Heat Wave,Detect,
Water,None,Iapapa Berry,Bold,252,0,0,0,124,0,Water Absorb,Protect,Haze,Muddy Water,Scald,
Rock,Ground,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Fire,Dragon,Choice Scarf,Jolly,140,0,116,0,0,0,Mold Breaker,Rock Tomb,Iron Tail,Earthquake,Breaking Swipe,
Poison,Flying,Focus Sash,Sassy,0,0,252,0,0,0,Levitate,Will O Wisp,Shadow Ball,Hydro Pump,Sludge Bomb,
Electric,Fighting,Weakness Policy,Careful,0,4,0,0,0,0,Regenerator,Air Slash,Sacred Fire,Brave Bird,Burn Up,
Ground,Bug,Shuca Berry,Careful,252,0,0,0,4,0,Intimidate,Fake Out,Flare Blitz,Parting Shot,Power Whip,
Fairy,Ice,Rusted Sword,Adamant,252,0,76,0,4,0,Intrepid Sword,Behemoth Blade,Protect,Sacred Sword,Quick Attack,
Grass,None,Sitrus Berry,Brave,252,0,64,0,100,0,Contrary,Protect,Superpower,Leaf Blade,Synthesis,
Ice,Psychic,Focus Sash,Adamant,0,252,0,0,0,0,Speed Boost,Protect,Bounce,Crunch,Flip Turn,
Dragon,Flying,Life Orb,Modest,100,0,0,0,0,4,Static,Thunderbolt,Hurricane,Heat Wave,Detect,
Rock,None,Focus Sash,Careful,252,0,4,0,0,0,Prankster,Sunny Day,Coaching,Quick Guard,Copycat,
Ice,Ground,Focus Sash,Modest,0,0,0,252,0,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Strength Sap,
Psychic,None,Iapapa Berry,Bold,252,0,0,0,124,0,Water Absorb,Protect,Haze,Muddy Water,Scald,
Dragon,Dark,Shuca Berry,Careful,252,0,0,0,4,0,Intimidate,Fake Out,Flare Blitz,Parting Shot,Snarl,
Normal,Ghost,Life Orb,Quiet,244,0,0,0,0,252,Justified,Trick Room,Superpower,Leaf Blade,Synthesis,
Ghost,Fairy,Mental Herb,Sassy,252,0,0,0,0,0,Wandering Spirit,Trick Room,Body Press,Ally Switch,Phantom Force,
Electric,Fighting,Life Orb,Jolly,24,0,0,0,0,252,Defiant,Detect,Stomping Tantrum,Brave Bird,Thunderous Kick,
Ground,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Ground,Steel,Room Service,Relaxed,252,0,0,0,0,0,Wandering Spirit,Trick Room,Body Press,Ally Switch,Phantom Force,
Bug,Flying,Expert Belt,Adamant,252,0,252,0,0,0,Overcoat,Close Combat,Iron Head,Drill Run,Steel Roller,
Ghost,Poison,Focus Sash,Timid,252,0,0,0,0,132,Beast Boost,Air Slash,Seed Bomb,Flash Cannon,Iron Head,
Dark,Fighting,Flame Orb,Careful,252,0,4,0,0,0,Weak Armor,Protect,Liquidation,X Scissor,Dig,
Rock,Fire,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Psychic,Ice,Weakness Policy,Adamant,252,0,0,0,0,0,Hustle,Outrage,Dragon Claw,Bolt Beak,Fire Fang,
Fairy,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Ice,Grass,Leftovers,Modest,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Bug,Ground,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Fighting,Grass,Figy Berry,Adamant,252,0,0,0,0,4,Frisk,Trick Room,Imprison,Power Whip,Shadow Sneak,
Fighting,Ghost,Room Service,Relaxed,252,0,0,0,0,0,Wandering Spirit,Trick Room,Body Press,Ally Switch,Phantom Force,
Grass,Poison,Focus Sash,Modest,0,0,0,252,0,0,Chlorophyll,Sleep Powder,Sludge Bomb,After You,Strength Sap,
Dragon,Fighting,Life Orb,Jolly,24,0,0,0,0,252,Defiant,Detect,Stomping Tantrum,Brave Bird,Thunderous Kick,
Ground,Fire,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Dark,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Fairy,Rock,Rusted Sword,Adamant,252,0,76,0,4,0,Intrepid Sword,Behemoth Blade,Protect,Sacred Sword,Quick Attack,
Dark,Electric,Focus Sash,Jolly,252,0,0,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Electric,Fighting,Life Orb,Adamant,4,0,252,0,0,0,Justified,Energy Ball,Leaf Blade,Close Combat,Megahorn,
Ground,Ghost,Room Service,Relaxed,252,0,0,0,0,0,Wandering Spirit,Trick Room,Body Press,Ally Switch,Phantom Force,
Water,None,Iapapa Berry,Bold,252,0,0,0,124,0,Water Absorb,Protect,Haze,Muddy Water,Scald,
Fairy,Ghost,Leftovers,Timid,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Rock,Flying,Weakness Policy,Adamant,24,0,252,0,0,0,Moxie,Earthquake,Close Combat,Megahorn,Facade,
Grass,Ground,Sitrus Berry,Modest,252,0,0,0,0,4,Contrary,Protect,Superpower,Leaf Blade,Synthesis,
Normal,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Bug,Dragon,Life Orb,Jolly,0,156,0,0,0,100,Hustle,Outrage,Dragon Claw,Bolt Beak,Fire Fang,
Fire,Dragon,Assault Vest,Quirky,0,28,0,0,0,0,Corrosion,Fake Out,Fake Tears,Heat Wave,Sludge Wave,
Poison,Flying,Focus Sash,Modest,0,0,0,252,0,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Strength Sap,
Steel,Electric,Focus Sash,Jolly,252,0,0,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Water,Rock,Weakness Policy,Adamant,81,0,252,0,0,0,Weak Armor,Protect,Liquidation,X Scissor,Dig,
Ice,Poison,Focus Sash,Modest,0,0,0,252,0,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Strength Sap,
Poison,Flying,Focus Sash,Sassy,0,0,252,0,0,0,Levitate,Will O Wisp,Shadow Ball,Hydro Pump,Sludge Bomb,
Poison,Grass,Figy Berry,Adamant,252,0,0,0,0,4,Frisk,Trick Room,Imprison,Power Whip,Shadow Sneak,
Ground,Psychic,Aguav Berry,Brave,252,0,64,0,100,0,Contrary,Protect,Superpower,Leaf Blade,Synthesis,
Dragon,Flying,Life Orb,Modest,100,0,0,0,0,4,Static,Thunderbolt,Hurricane,Heat Wave,Detect,
Psychic,Grass,Weakness Policy,Adamant,28,0,252,0,0,0,Moxie,Earthquake,Close Combat,Megahorn,Facade,
Electric,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Fighting,Bug,Coba Berry,Lonely,0,252,0,0,0,0,Battery,Light Screen,Eerie Impulse,Round,Bug Bite,
Bug,Flying,Eviolite,Adamant,4,0,252,0,0,0,Technician,Brutal Swing,Dual Wingbeat,Steel Wing,Night Slash,
Water,Fire,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Water,Poison,Assault Vest,Timid,252,0,0,0,0,132,Beast Boost,Air Slash,Seed Bomb,Flash Cannon,Iron Head,
Ghost,None,Power Herb,Modest,224,0,0,0,0,252,Perish Body,Earth Power,Shadow Ball,Power Gem,Burning Jealousy,
